end,start,tweet_count,query
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,39,chatgpt opportunities
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,42,chatgpt opportunities
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,47,chatgpt opportunities
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,44,chatgpt opportunities
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,60,chatgpt opportunities
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,41,chatgpt opportunities
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,50,chatgpt opportunities
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,28,chatgpt opportunities
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,37,chatgpt opportunities
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,41,chatgpt opportunities
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,69,chatgpt opportunities
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,109,chatgpt opportunities
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,106,chatgpt opportunities
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,60,chatgpt opportunities
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,54,chatgpt opportunities
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,46,chatgpt opportunities
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,112,chatgpt opportunities
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,0,chatgpt opportunities
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,0,chatgpt opportunities
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,16,chatgpt opportunities
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,21,chatgpt opportunities
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,23,chatgpt opportunities
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,20,chatgpt opportunities
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,39,chatgpt opportunities
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,29,chatgpt opportunities
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,42,chatgpt opportunities
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,36,chatgpt opportunities
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,4,chatgpt opportunities
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,29,chatgpt opportunities
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,31,chatgpt opportunities
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,25,chatgpt opportunities
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,22,chatgpt opportunities
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,22,chatgpt opportunities
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,28,chatgpt opportunities
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,24,chatgpt opportunities
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,7,chatgpt opportunities
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,19,chatgpt opportunities
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,25,chatgpt opportunities
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,20,chatgpt opportunities
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,8,chatgpt opportunities
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,14,chatgpt opportunities
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,395,chatgpt training
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,222,chatgpt training
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,210,chatgpt training
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,250,chatgpt training
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,207,chatgpt training
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,150,chatgpt training
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,138,chatgpt training
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,2512,chatgpt training
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,890,chatgpt training
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,413,chatgpt training
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,209,chatgpt training
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,192,chatgpt training
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,183,chatgpt training
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,335,chatgpt training
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,264,chatgpt training
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,1517,chatgpt training
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,1218,chatgpt training
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,533,chatgpt training
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,833,chatgpt training
2023-02-13T00:00:00.000Z,2023-02-12T00:00:00.000Z,869,chatgpt training
2023-02-14T00:00:00.000Z,2023-02-13T00:00:00.000Z,450,chatgpt training
2023-02-15T00:00:00.000Z,2023-02-14T00:00:00.000Z,280,chatgpt training
2023-02-16T00:00:00.000Z,2023-02-15T00:00:00.000Z,328,chatgpt training
2023-02-17T00:00:00.000Z,2023-02-16T00:00:00.000Z,607,chatgpt training
2023-02-18T00:00:00.000Z,2023-02-17T00:00:00.000Z,441,chatgpt training
2023-02-19T00:00:00.000Z,2023-02-18T00:00:00.000Z,215,chatgpt training
2023-02-20T00:00:00.000Z,2023-02-19T00:00:00.000Z,262,chatgpt training
2023-02-21T00:00:00.000Z,2023-02-20T00:00:00.000Z,409,chatgpt training
2023-02-22T00:00:00.000Z,2023-02-21T00:00:00.000Z,592,chatgpt training
2023-02-23T00:00:00.000Z,2023-02-22T00:00:00.000Z,519,chatgpt training
2023-02-24T00:00:00.000Z,2023-02-23T00:00:00.000Z,306,chatgpt training
2022-12-25T00:00:00.000Z,2022-12-24T00:00:00.000Z,399,chatgpt training
2022-12-26T00:00:00.000Z,2022-12-25T00:00:00.000Z,517,chatgpt training
2022-12-27T00:00:00.000Z,2022-12-26T00:00:00.000Z,319,chatgpt training
2022-12-28T00:00:00.000Z,2022-12-27T00:00:00.000Z,235,chatgpt training
2022-12-29T00:00:00.000Z,2022-12-28T00:00:00.000Z,82,chatgpt training
2022-12-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,52,chatgpt training
2022-12-31T00:00:00.000Z,2022-12-30T00:00:00.000Z,44,chatgpt training
2023-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,65,chatgpt training
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,48,chatgpt training
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,82,chatgpt training
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,157,chatgpt training
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,161,chatgpt training
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,171,chatgpt training
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,315,chatgpt training
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,117,chatgpt training
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,92,chatgpt training
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,173,chatgpt training
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,153,chatgpt training
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,153,chatgpt training
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,1800,chatgpt training
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,483,chatgpt training
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,183,chatgpt training
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,127,chatgpt training
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,196,chatgpt training
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,334,chatgpt training
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,207,chatgpt training
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,238,chatgpt training
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,233,chatgpt training
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,216,chatgpt training
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,129,chatgpt training
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,684,chatgpt training
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,3,chatgpt training
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,118,chatgpt training
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,219,chatgpt training
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,169,chatgpt training
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,192,chatgpt training
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,253,chatgpt training
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,237,chatgpt training
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,158,chatgpt training
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,174,chatgpt training
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,306,chatgpt training
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,161,chatgpt training
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,148,chatgpt training
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,109,chatgpt training
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,110,chatgpt training
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,107,chatgpt training
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,210,chatgpt training
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,172,chatgpt training
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,151,chatgpt training
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,93,chatgpt training
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,81,chatgpt training
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,119,chatgpt training
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,142,chatgpt training
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,165,chatgpt training
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,73,chatgpt training
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,205,chatgpt creation
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,342,chatgpt creation
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,473,chatgpt creation
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,222,chatgpt creation
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,169,chatgpt creation
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,80,chatgpt creation
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,3312,chatgpt creation
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,2027,chatgpt creation
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,572,chatgpt creation
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,181,chatgpt creation
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,154,chatgpt creation
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,94,chatgpt creation
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,117,chatgpt creation
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,168,chatgpt creation
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,276,chatgpt creation
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,474,chatgpt creation
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,229,chatgpt creation
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,286,chatgpt creation
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,337,chatgpt creation
2023-02-13T00:00:00.000Z,2023-02-12T00:00:00.000Z,170,chatgpt creation
2023-02-14T00:00:00.000Z,2023-02-13T00:00:00.000Z,130,chatgpt creation
2023-02-15T00:00:00.000Z,2023-02-14T00:00:00.000Z,160,chatgpt creation
2023-02-16T00:00:00.000Z,2023-02-15T00:00:00.000Z,123,chatgpt creation
2023-02-17T00:00:00.000Z,2023-02-16T00:00:00.000Z,113,chatgpt creation
2023-02-18T00:00:00.000Z,2023-02-17T00:00:00.000Z,201,chatgpt creation
2023-02-19T00:00:00.000Z,2023-02-18T00:00:00.000Z,109,chatgpt creation
2023-02-20T00:00:00.000Z,2023-02-19T00:00:00.000Z,62,chatgpt creation
2023-02-21T00:00:00.000Z,2023-02-20T00:00:00.000Z,121,chatgpt creation
2023-02-22T00:00:00.000Z,2023-02-21T00:00:00.000Z,266,chatgpt creation
2023-02-23T00:00:00.000Z,2023-02-22T00:00:00.000Z,208,chatgpt creation
2023-02-24T00:00:00.000Z,2023-02-23T00:00:00.000Z,187,chatgpt creation
2022-12-25T00:00:00.000Z,2022-12-24T00:00:00.000Z,34,chatgpt creation
2022-12-26T00:00:00.000Z,2022-12-25T00:00:00.000Z,30,chatgpt creation
2022-12-27T00:00:00.000Z,2022-12-26T00:00:00.000Z,29,chatgpt creation
2022-12-28T00:00:00.000Z,2022-12-27T00:00:00.000Z,463,chatgpt creation
2022-12-29T00:00:00.000Z,2022-12-28T00:00:00.000Z,310,chatgpt creation
2022-12-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,106,chatgpt creation
2022-12-31T00:00:00.000Z,2022-12-30T00:00:00.000Z,94,chatgpt creation
2023-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,64,chatgpt creation
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,50,chatgpt creation
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,120,chatgpt creation
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,152,chatgpt creation
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,124,chatgpt creation
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,201,chatgpt creation
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,240,chatgpt creation
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,91,chatgpt creation
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,310,chatgpt creation
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,642,chatgpt creation
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,219,chatgpt creation
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,157,chatgpt creation
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,129,chatgpt creation
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,100,chatgpt creation
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,88,chatgpt creation
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,82,chatgpt creation
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,119,chatgpt creation
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,153,chatgpt creation
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,140,chatgpt creation
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,137,chatgpt creation
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,117,chatgpt creation
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,112,chatgpt creation
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,1247,chatgpt creation
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,539,chatgpt creation
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,0,chatgpt creation
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,8,chatgpt creation
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,28,chatgpt creation
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,55,chatgpt creation
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,83,chatgpt creation
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,99,chatgpt creation
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,67,chatgpt creation
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,56,chatgpt creation
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,116,chatgpt creation
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,59,chatgpt creation
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,45,chatgpt creation
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,44,chatgpt creation
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,70,chatgpt creation
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,52,chatgpt creation
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,105,chatgpt creation
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,155,chatgpt creation
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,105,chatgpt creation
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,46,chatgpt creation
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,27,chatgpt creation
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,43,chatgpt creation
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,45,chatgpt creation
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,51,chatgpt creation
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,46,chatgpt creation
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,57,chatgpt creation
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,3,chatgpt displacement
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,3,chatgpt displacement
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,4,chatgpt displacement
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,3,chatgpt displacement
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,1,chatgpt displacement
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,1,chatgpt displacement
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,1,chatgpt displacement
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,0,chatgpt displacement
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,0,chatgpt displacement
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,1,chatgpt displacement
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,1,chatgpt displacement
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,1,chatgpt displacement
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,1,chatgpt displacement
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,10,chatgpt displacement
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,19,chatgpt displacement
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,3,chatgpt displacement
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,4,chatgpt displacement
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,2,chatgpt displacement
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,2,chatgpt displacement
2023-02-13T00:00:00.000Z,2023-02-12T00:00:00.000Z,56,chatgpt displacement
2023-02-14T00:00:00.000Z,2023-02-13T00:00:00.000Z,28,chatgpt displacement
2023-02-15T00:00:00.000Z,2023-02-14T00:00:00.000Z,2,chatgpt displacement
2023-02-16T00:00:00.000Z,2023-02-15T00:00:00.000Z,3,chatgpt displacement
2023-02-17T00:00:00.000Z,2023-02-16T00:00:00.000Z,2,chatgpt displacement
2023-02-18T00:00:00.000Z,2023-02-17T00:00:00.000Z,2,chatgpt displacement
2023-02-19T00:00:00.000Z,2023-02-18T00:00:00.000Z,2,chatgpt displacement
2023-02-20T00:00:00.000Z,2023-02-19T00:00:00.000Z,1,chatgpt displacement
2023-02-21T00:00:00.000Z,2023-02-20T00:00:00.000Z,2,chatgpt displacement
2023-02-22T00:00:00.000Z,2023-02-21T00:00:00.000Z,4,chatgpt displacement
2023-02-23T00:00:00.000Z,2023-02-22T00:00:00.000Z,3,chatgpt displacement
2023-02-24T00:00:00.000Z,2023-02-23T00:00:00.000Z,51,chatgpt displacement
2022-12-25T00:00:00.000Z,2022-12-24T00:00:00.000Z,0,chatgpt displacement
2022-12-26T00:00:00.000Z,2022-12-25T00:00:00.000Z,0,chatgpt displacement
2022-12-27T00:00:00.000Z,2022-12-26T00:00:00.000Z,0,chatgpt displacement
2022-12-28T00:00:00.000Z,2022-12-27T00:00:00.000Z,1,chatgpt displacement
2022-12-29T00:00:00.000Z,2022-12-28T00:00:00.000Z,1,chatgpt displacement
2022-12-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,1,chatgpt displacement
2022-12-31T00:00:00.000Z,2022-12-30T00:00:00.000Z,0,chatgpt displacement
2023-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,0,chatgpt displacement
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,1,chatgpt displacement
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,0,chatgpt displacement
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,0,chatgpt displacement
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,0,chatgpt displacement
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,0,chatgpt displacement
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,3,chatgpt displacement
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,1,chatgpt displacement
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,1,chatgpt displacement
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,2,chatgpt displacement
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,2,chatgpt displacement
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,3,chatgpt displacement
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,4,chatgpt displacement
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,1,chatgpt displacement
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,0,chatgpt displacement
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,6,chatgpt displacement
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,4,chatgpt displacement
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,4,chatgpt displacement
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,0,chatgpt displacement
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,5,chatgpt displacement
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,2,chatgpt displacement
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,0,chatgpt displacement
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,8,chatgpt displacement
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,15,chatgpt displacement
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,0,chatgpt displacement
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,1,chatgpt displacement
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,0,chatgpt displacement
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,5,chatgpt displacement
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,7,chatgpt displacement
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,6,chatgpt displacement
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,2,chatgpt displacement
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,0,chatgpt displacement
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,1,chatgpt displacement
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,2,chatgpt displacement
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,0,chatgpt displacement
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,1,chatgpt displacement
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,2,chatgpt displacement
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,1,chatgpt displacement
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,0,chatgpt displacement
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,0,chatgpt displacement
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,1,chatgpt displacement
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,3,chatgpt displacement
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,1,chatgpt displacement
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,2,chatgpt displacement
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,0,chatgpt displacement
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,0,chatgpt displacement
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,0,chatgpt displacement
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,0,chatgpt displacement
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,1,chatgpt occupation
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,1,chatgpt occupation
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,3,chatgpt occupation
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,0,chatgpt occupation
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,0,chatgpt occupation
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,18,chatgpt occupation
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,2,chatgpt occupation
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,0,chatgpt occupation
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,1,chatgpt occupation
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,0,chatgpt occupation
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,0,chatgpt occupation
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,1,chatgpt occupation
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,57,chatgpt occupation
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,47,chatgpt occupation
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,5,chatgpt occupation
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,0,chatgpt occupation
